keyword,areas,title,company,location,salary_text,post_date,url,job_id,snapshot_time
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",python工程師,三弦科技有限公司,新北市新莊區,"月薪40,000元以上",20260116,https://www.104.com.tw/job/8b8bs?jobsource=n104bank2,13960936,2026-01-19 16:56
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",A1.python工程師,三弦科技有限公司,新北市新莊區,待遇面議,20260114,https://www.104.com.tw/job/8x9fu?jobsource=n104bank2,14988810,2026-01-19 16:56
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",Python 軟體工程師（GUI / Linux）,昱陞半導體股份有限公司,新北市林口區,待遇面議,20260117,https://www.104.com.tw/job/8wwe3?jobsource=n104bank2,14971899,2026-01-19 16:56
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",mis系統工程師,翔旭國際事業有限公司,新北市新莊區,"月薪40,000~70,000元",20260118,https://www.104.com.tw/job/8wtde?jobsource=n104bank2,14967986,2026-01-19 16:56
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",資料科學家 (Data Scientist – Product-Oriented),詠鋐智能股份有限公司,新北市林口區,"年薪1,100,000~2,000,000元",20251105,https://www.104.com.tw/job/8rc7d?jobsource=n104bank2,14712457,2026-01-19 16:56
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",Tech Lead兼系統架構師System Architect,台北雙星股份有限公司,新北市新莊區,待遇面議,20260112,https://www.104.com.tw/job/8uitr?jobsource=n104bank2,14861007,2026-01-19 16:56
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",AI Agent 工程師 (AI Agent Engineer),詠鋐智能股份有限公司,新北市林口區,"年薪600,000~1,500,000元",20251105,https://www.104.com.tw/job/8rc7k?jobsource=n104bank2,14712464,2026-01-19 16:56
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",後端工程師,正啟科技股份有限公司,新北市林口區,"月薪40,000元以上",20260113,https://www.104.com.tw/job/87ps5?jobsource=n104bank2,13796933,2026-01-19 16:56
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",資深系統工程師,騰雲運算股份有限公司,新北市新莊區,待遇面議,20260119,https://www.104.com.tw/job/6im29?jobsource=n104bank2,10946097,2026-01-19 16:56
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",後端工程師,士芃科技股份有限公司,新北市林口區,"月薪60,000元以上",20260106,https://www.104.com.tw/job/8n5z5?jobsource=n104bank2,14517761,2026-01-19 16:56
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",人工智慧語言模型工程師,正啟科技股份有限公司,新北市林口區,"月薪40,000元以上",20260113,https://www.104.com.tw/job/8v6wd?jobsource=n104bank2,14892205,2026-01-19 16:56
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",Head of Software (AI演算法),泰科動力股份有限公司,桃園市龜山區,待遇面議,20260112,https://www.104.com.tw/job/8u1d1?jobsource=n104bank2,14838373,2026-01-19 16:56
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",嵌入式軟體工程師 (BSP),方見科技股份有限公司,新北市新莊區,"月薪40,000~60,000元",20251109,https://www.104.com.tw/job/81s6r?jobsource=n104bank2,13520115,2026-01-19 16:56
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",IoT開發工程師,錸特霖科技股份有限公司,桃園市龜山區,"月薪40,000~55,000元",20260112,https://www.104.com.tw/job/8d4pd?jobsource=n104bank2,14049553,2026-01-19 16:56
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",自動化測試工程師 (Automation QA Engineer),飛騰軟體科技有限公司,新北市新莊區,待遇面議,20260116,https://www.104.com.tw/job/8ut2y?jobsource=n104bank2,14874298,2026-01-19 16:56
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",選擇權策略交易系統開發工程師,天鏡科技股份有限公司,新北市新莊區,"月薪40,000~100,000元",20260115,https://www.104.com.tw/job/8tn9u?jobsource=n104bank2,14820114,2026-01-19 16:56
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",網站可靠度工程師 SRE (Site Reliability Engineer),飛騰軟體科技有限公司,新北市新莊區,待遇面議,20260114,https://www.104.com.tw/job/8dks3?jobsource=n104bank2,14070387,2026-01-19 16:56
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",【IT】AI資深工程師【林口】(可年後上班),神達電腦股份有限公司,桃園市龜山區,待遇面議,20251218,https://www.104.com.tw/job/6qfav?jobsource=n104bank2,11310583,2026-01-19 16:56
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",林口-系統開發工程師,志聖工業股份有限公司,新北市林口區,"月薪38,000元以上",20260116,https://www.104.com.tw/job/8hif1?jobsource=n104bank2,14253949,2026-01-19 16:56
Python工程師,"桃園市桃園市龜山區,新北市新北市林口區,新北市新北市新莊區",Battery Mechanical Engineer 電池機構工程師,Gogoro Taiwan Limited_睿能創意股份有限公司,桃園市龜山區,待遇面議,20260113,https://www.104.com.tw/job/7lmn7?jobsource=n104bank2,12766435,2026-01-19 16:56
